id,genre
TRFAVMT128F93077D2,ROCK_CONTEMPORARY
TRFAWIB128F146D293,POP_INDIE
TRFAWKP12903CDCD5C,COUNTRY_TRADITIONAL
TRFAWKX12903CE30F4,COUNTRY_TRADITIONAL
TRFAWUF128E0781C41,COUNTRY_TRADITIONAL
TRFAWYU128F9303B5E,ROCK_CONTEMPORARY
TRFAXDY12903D06882,ROCK_HARD
TRFAXER128F427793C,BLUES_CONTEMPORARY
TRFAXHW128F92F0665,ROCK_CONTEMPORARY
TRFAXIN128F147BDC2,ROCK_HARD
TRFAXQX128F92EE29E,DANCE
TRFAYAZ128E0794830,ROCK_HARD
TRFAYDP12903CD112F,ROCK_CONTEMPORARY
TRFAYLB128F428CE3D,METAL_ALTERNATIVE
TRFAYUL128F92E17E8,ROCK_HARD
TRFAYXU12903CAAE31,COUNTRY_TRADITIONAL
TRFAZBM128F93120BB,JAZZ_CLASSIC
TRFAZPO128F935A6E3,ROCK_HARD
TRFAZST12903CE6CEF,ROCK_CONTEMPORARY
TRFAZUC128F93265DA,METAL_ALTERNATIVE
TRFBARK128F93384F0,POP_LATIN
TRFBAYU128F423EAA9,POP_INDIE
TRFBAZA128EF344999,HIP_HOP_RAP
TRFBBIC128F42809C5,BLUES_CONTEMPORARY
TRFBBJF128F4271F87,DANCE
TRFBBKU128F4230D16,BLUES_CONTEMPORARY
TRFBBRD12903CBBE4C,JAZZ_CLASSIC
TRFBBWC128F425E4EF,COUNTRY_TRADITIONAL
TRFBBYL128F930B28A,COUNTRY_TRADITIONAL
TRFBCDL128F4256098,JAZZ_CLASSIC
TRFBCGC128F1475D32,POP_INDIE
TRFBCJA128F93032E4,ROCK_CONTEMPORARY
TRFBCOZ128F92FF5BB,FOLK_INTERNATIONAL
TRFBCSC12903CA2E30,ROCK_HARD
TRFBCYU128F9314E0E,POP_INDIE
TRFBDAN128F427E0EA,ROCK_CONTEMPORARY
TRFBDIJ128F421D280,ROCK_CONTEMPORARY
TRFBDMD128F4297EEB,POP_INDIE
TRFBDWH128F4230FB1,POP_INDIE
TRFBDZF12903CA60C4,ROCK_HARD
TRFBEGC128F4292A18,ROCK_HARD
TRFBEKI128F9327EAE,ROCK_HARD
TRFBELP128F424E49A,JAZZ_CLASSIC
TRFBEPY128F932616A,ROCK_HARD
TRFBERM128F427511E,PUNK
TRFBEZY128F92EA532,COUNTRY_TRADITIONAL
TRFBFHP128E07855A0,ROCK_HARD
TRFBFMA128F146613F,DANCE
TRFBFZT128F93416AF,BLUES_CONTEMPORARY
TRFBGDM128F42506A0,POP_INDIE
TRFBGGJ128F428BCBC,DANCE
TRFBGID128F423217B,JAZZ_CLASSIC
TRFBGPD128F4222F0D,JAZZ_CLASSIC
TRFBGPH128F9311A48,COUNTRY_TRADITIONAL
TRFBGPR128F931923B,POP_INDIE
TRFBGUW128F42ACE68,ROCK_HARD
TRFBGYW128F4271A46,BLUES_CONTEMPORARY
TRFBHIM128F1490FFF,ROCK_CONTEMPORARY
TRFBHKF128F42727D6,ROCK_HARD
TRFBHKQ12903CA0665,METAL_DEATH
TRFBHMA128F92CFD8F,ROCK_COLLEGE
TRFBHMW12903CB6BDF,POP_INDIE
TRFBHOT128F4236E2C,BLUES_CONTEMPORARY
TRFBHQU128F424C5F8,METAL_ALTERNATIVE
TRFBHYY128F934B530,METAL_ALTERNATIVE
TRFBHZG128F42BAA86,COUNTRY_TRADITIONAL
TRFBHZT128E0795671,POP_INDIE
TRFBICE128F933A92E,ROCK_CONTEMPORARY
TRFBIIF128F423CAB9,BLUES_CONTEMPORARY
TRFBIZP128F4278C7A,ROCK_HARD
TRFBJEX128F92F93AE,METAL_ALTERNATIVE
TRFBJGA12903CFF041,METAL_ALTERNATIVE
TRFBJLY128EF33FC43,JAZZ_CLASSIC
TRFBJQB128F92FBF4C,POP_INDIE
TRFBJTA12903CA253A,HIP_HOP_RAP
TRFBJVT128F9307E47,ROCK_COLLEGE
TRFBKBD128F4255290,DANCE
TRFBKCH128F92DCE70,JAZZ_CLASSIC
TRFBKJU128F92C4EF9,ROCK_CONTEMPORARY
TRFBKOC128E07824A3,POP_INDIE
TRFBKPD128F1499876,ROCK_HARD
TRFBKQN128F425FEEF,COUNTRY_TRADITIONAL
TRFBKSG128F4291170,METAL_ALTERNATIVE
TRFBKTN128F93472C8,BLUES_CONTEMPORARY
TRFBKUB128F146BE44,ROCK_NEO_PSYCHEDELIA
TRFBKXN128F930A860,ROCK_HARD
TRFBLBE128F93026F1,JAZZ_CLASSIC
TRFBLLJ128F145C1F6,ROCK_COLLEGE
TRFBLND128F42185DB,ROCK_HARD
TRFBLPH128F4230D18,BLUES_CONTEMPORARY
TRFBLRD128F4229CA0,ROCK_CONTEMPORARY
TRFBLYZ128F424F879,POP_INDIE
TRFBMEB128F4263C99,ROCK_CONTEMPORARY
TRFBMIL128F936140E,COUNTRY_TRADITIONAL
TRFBMIY12903CBA578,POP_INDIE
TRFBMJF128F1460EB9,DANCE
TRFBMLJ128F4236939,ROCK_HARD
TRFBMOH128EF34B8D3,ROCK_HARD
TRFBMRC128F14B03AB,ROCK_HARD
TRFBMUC128F425A53D,COUNTRY_TRADITIONAL
TRFBNEG128F931F0D9,METAL_ALTERNATIVE
TRFBNJM128E0784DBE,POP_INDIE
TRFBNKO128F9347C7D,ROCK_HARD
TRFBNKX128F92D2862,ROCK_HARD
TRFBNLZ128F92E3649,BLUES_CONTEMPORARY
TRFBNNQ128F931611E,BLUES_CONTEMPORARY
TRFBNOQ128F424B619,POP_INDIE
TRFBNQS128E078CF37,BLUES_CONTEMPORARY
TRFBNZQ128F9313606,JAZZ_CLASSIC
TRFBOCW128F42514CE,POP_INDIE
TRFBOMI128F935127F,POP_INDIE
TRFBORS128F92F8E1E,BLUES_CONTEMPORARY
TRFBOTZ128F428BDC0,ROCK_HARD
TRFBOWF128F9336EAE,DANCE
TRFBPAI128F4258D71,ROCK_HARD
TRFBPIK12903CD46CC,BLUES_CONTEMPORARY
TRFBPMQ12903CEC6B9,BLUES_CONTEMPORARY
TRFBPNJ128F930BA2E,ROCK_HARD
TRFBPPD128F146577C,JAZZ_CLASSIC
TRFBPTI128F934D668,DANCE
TRFBPTS12903CB8D80,POP_INDIE
TRFBPWQ128F92E1DAD,ROCK_CONTEMPORARY
TRFBPWW128F9342EE1,POP_INDIE
TRFBPZF128F92E133F,METAL_DEATH
TRFBQAY12903CCAB84,POP_INDIE
TRFBQUI128F92FB60F,HIP_HOP_RAP
TRFBQVL128F4273633,COUNTRY_TRADITIONAL
TRFBRGT128F149410F,DANCE
TRFBRLL128F428B83B,ROCK_HARD
TRFBRLZ128F92EE314,DANCE
TRFBRMF128F42882C3,JAZZ_CLASSIC
TRFBROF128F429C4DD,POP_INDIE
TRFBRVN12903D04317,COUNTRY_TRADITIONAL
TRFBRWK128F92E5055,COUNTRY_TRADITIONAL
TRFBSAF128F9304D53,ROCK_HARD
TRFBSAY128F426BA66,POP_INDIE
TRFBSCT128F9309A7B,BLUES_CONTEMPORARY
TRFBSFC128F92F42C4,BLUES_CONTEMPORARY
TRFBSJR128F428F8DE,JAZZ_CLASSIC
TRFBSNE128F421BCBC,COUNTRY_TRADITIONAL
TRFBTFH128F4226910,ROCK_HARD
TRFBTHW128F421768F,BLUES_CONTEMPORARY
TRFBUBX128F9316A29,COUNTRY_TRADITIONAL
TRFBUGD128F426B429,METAL_ALTERNATIVE
TRFBUVP128E078EEE2,ROCK_CONTEMPORARY
TRFBUVQ128F934B295,ROCK_CONTEMPORARY
TRFBVDN128F92EAEAE,COUNTRY_TRADITIONAL
TRFBVNS128EF35C7B2,BLUES_CONTEMPORARY
TRFBVTC12903CDB7F5,ROCK_HARD
TRFBVXS128F93337D4,BLUES_CONTEMPORARY
TRFBVZA128F148BF13,POP_INDIE
TRFBWAI128F9314E22,POP_INDIE
TRFBWBA128F423B366,METAL_ALTERNATIVE
TRFBWCO12903CB0876,ROCK_HARD
TRFBWEC128E078B715,ROCK_HARD
TRFBWGZ128F429F982,DANCE
TRFBWIE128F9333790,POP_INDIE
TRFBWJS128F9301763,POP_INDIE
TRFBWTE128F422559F,ROCK_CONTEMPORARY
TRFBWWM128F930970A,ROCK_HARD
TRFBXOP128F148F354,ROCK_HARD
TRFBXWX128F9345509,HIP_HOP_RAP
TRFBYJD128E07915EB,BLUES_CONTEMPORARY
TRFBYPB128F9313CA4,COUNTRY_TRADITIONAL
TRFBYTS128F425E5A0,BLUES_CONTEMPORARY
TRFBYUU12903D00757,ROCK_HARD
TRFBYXA128F4271B7D,ROCK_CONTEMPORARY
TRFBYZI128F4238A7C,BLUES_CONTEMPORARY
TRFBZET128F146875C,COUNTRY_TRADITIONAL
TRFBZHY12903CE7329,COUNTRY_TRADITIONAL
TRFBZZF12903D052CF,ROCK_HARD
TRFCAEU128F9329221,BLUES_CONTEMPORARY
TRFCAMM128F424BA14,HIP_HOP_RAP
TRFCAMO128F146AAA5,ROCK_CONTEMPORARY
TRFCARH128F92F8707,ROCK_CONTEMPORARY
TRFCASK128F421B6F1,ROCK_HARD
TRFCBAB128F427756C,ROCK_HARD
TRFCBBA128F9327A99,ROCK_CONTEMPORARY
TRFCBJZ12903CC5AF3,ROCK_CONTEMPORARY
TRFCBQW128F92F785B,JAZZ_CLASSIC
TRFCBVS128F42922E8,JAZZ_CLASSIC
TRFCCBC128F92D8931,FOLK_INTERNATIONAL
TRFCCJB128F4263D56,DANCE
TRFCCMK128F429B796,POP_INDIE
TRFCCMM12903CB019A,METAL_ALTERNATIVE
TRFCCON128F42556BD,DANCE
TRFCCOS12903CBE4E7,ROCK_CONTEMPORARY
TRFCCRF12903CE983D,POP_INDIE
TRFCDJF128F92F8CFC,BLUES_CONTEMPORARY
TRFCDLQ128F145B99F,ROCK_NEO_PSYCHEDELIA
TRFCDQP128E0782826,COUNTRY_TRADITIONAL
TRFCEBS128F423DEE4,ROCK_HARD
TRFCEEH128F9340E6A,ROCK_HARD
TRFCEJH12903D1169F,COUNTRY_TRADITIONAL
TRFCETZ128F9314381,POP_INDIE
TRFCEYF128F428649D,METAL_ALTERNATIVE
TRFCFBR128F4295D4B,ROCK_CONTEMPORARY
TRFCFDI128F9307D08,ROCK_CONTEMPORARY
TRFCFHO12903CE346E,DANCE
TRFCFMJ128F932F2FB,COUNTRY_TRADITIONAL
TRFCFNO128F9327BF1,COUNTRY_TRADITIONAL
TRFCFTV12903CEBC59,POP_INDIE
TRFCFYM128F1464A85,BLUES_CONTEMPORARY
TRFCGCJ128F9314050,HIP_HOP_RAP
TRFCGOF128F4245222,ROCK_COLLEGE
TRFCGQC12903D0D00D,POP_INDIE
TRFCGYO128F1458C68,ROCK_HARD
TRFCGYV128F92F76B5,BLUES_CONTEMPORARY
TRFCHAT128F14ADE8F,METAL_DEATH
TRFCHBD128E0782A19,ROCK_CONTEMPORARY
TRFCHIK12903CF2486,METAL_ALTERNATIVE
TRFCHJU128F428AD16,COUNTRY_TRADITIONAL
TRFCHLB128F428A35F,DANCE
TRFCHLE128F930AB29,ROCK_CONTEMPORARY
TRFCHNQ128F42596F7,ROCK_CONTEMPORARY
TRFCHQM12903CBE6C3,METAL_DEATH
TRFCHVG128E0781A27,POP_INDIE
TRFCHWK128F9358C85,POP_INDIE
TRFCHWO128F4227B83,ROCK_HARD
TRFCHXL128F931E07F,COUNTRY_TRADITIONAL
TRFCHZF128F14613DF,ROCK_CONTEMPORARY
TRFCIGR128F931A663,HIP_HOP_RAP
TRFCIIA128F14AB74D,JAZZ_CLASSIC
TRFCIJF128F935001B,POP_INDIE
TRFCINY12903CEB8C1,DANCE
TRFCIRO128F931D547,COUNTRY_TRADITIONAL
TRFCIUE128F92F8B97,POP_INDIE
TRFCJQM128F428D30A,ROCK_CONTEMPORARY
TRFCJVW128F42962F9,ROCK_COLLEGE
TRFCKRG12903CC5CC0,POP_INDIE
TRFCKSS128F9309B2A,COUNTRY_TRADITIONAL
TRFCKSX128F4227BF3,DANCE
TRFCLCN12903CB6F73,COUNTRY_TRADITIONAL
TRFCLEY128F92F8497,POP_INDIE
TRFCLZY128F92FC340,HIP_HOP_RAP
TRFCMAR128F933FC65,ROCK_HARD
TRFCMBC12903CA782D,BLUES_CONTEMPORARY
TRFCMDZ128F92FCF07,ROCK_HARD
TRFCMFM128F92DCE5D,ROCK_HARD
TRFCMGG128F428FA1D,POP_INDIE
TRFCNLC128F42278A7,ROCK_COLLEGE
TRFCNPG128F428B10F,POP_INDIE
TRFCNPY128F934AF94,METAL_HEAVY
TRFCNQR128F4274832,BLUES_CONTEMPORARY
TRFCNWB128F9359BA6,POP_INDIE
TRFCOBK128F428E2B5,DANCE
TRFCODP128E0784D12,ROCK_HARD
TRFCOEI128F42B4542,ROCK_HARD
TRFCOGD128F4264E54,ROCK_CONTEMPORARY
TRFCOJW128F145D91E,BLUES_CONTEMPORARY
TRFCPBF128F14595C5,ROCK_HARD
TRFCPXJ128F4271CB3,HIP_HOP_RAP
TRFCQRJ128F42B8FE7,DANCE
TRFCRGT12903CE4400,ROCK_NEO_PSYCHEDELIA
TRFCRVC128F92F70E8,ROCK_HARD
TRFCRVI128F1452C14,POP_INDIE
TRFCRWR128F428BF0D,ROCK_CONTEMPORARY
TRFCRXG12903CEB314,BLUES_CONTEMPORARY
TRFCSCC128F9309CD4,ROCK_CONTEMPORARY
TRFCSCQ128F42955B2,ROCK_CONTEMPORARY
TRFCSJK128F92DFFAA,ROCK_CONTEMPORARY
TRFCSJZ128F422B482,POP_INDIE
TRFCSWP12903CE4AD1,COUNTRY_TRADITIONAL
TRFCTBB128F4279C16,ROCK_CONTEMPORARY
TRFCTBW128F4293CD7,POP_LATIN
TRFCTDP128F9346BF0,POP_INDIE
TRFCTHD128F930F78E,ROCK_CONTEMPORARY
TRFCTKA128F423EC23,METAL_DEATH
TRFCTLT128F42800B9,ROCK_HARD
TRFCTQC12903D00712,POP_INDIE
TRFCTRO128F424AB25,ROCK_HARD
TRFCTUD128F93157D3,COUNTRY_TRADITIONAL
TRFCTVZ128F9304293,ROCK_CONTEMPORARY
TRFCTYO12903CF8B1C,BLUES_CONTEMPORARY
TRFCUKU128F4258505,PUNK
TRFCULH128F931BF2D,ROCK_HARD
TRFCUQW128F930D366,JAZZ_CLASSIC
TRFCUXF12903CA4689,METAL_ALTERNATIVE
TRFCUYX128EF343D3C,ROCK_CONTEMPORARY
TRFCVAP128F9340D78,BLUES_CONTEMPORARY
TRFCVHD128F4224BE6,POP_INDIE
TRFCVJX128F1462AC6,ROCK_HARD
TRFCVKB128F145DFE2,POP_INDIE
TRFCVKM128F92C4225,DANCE
TRFCVNY128F9306980,BLUES_CONTEMPORARY
TRFCVOX12903CDCA18,POP_INDIE
TRFCVTQ128F930CCF4,BLUES_CONTEMPORARY
TRFCVXR128F9302D08,FOLK_INTERNATIONAL
TRFCWBY128F4267E70,ROCK_CONTEMPORARY
TRFCWZK128F14ADC61,ROCK_CONTEMPORARY
TRFCXJR128F933A55F,ROCK_HARD
TRFCXOE128F4280211,ROCK_CONTEMPORARY
TRFCXPB128F425F66B,METAL_DEATH
TRFCXPJ128F4243132,POP_INDIE
TRFCXRJ128F934F266,ROCK_HARD
TRFCYBB128F4222B30,BLUES_CONTEMPORARY
TRFCYIM128F14650C5,POP_INDIE
TRFCZCF12903CB26BE,HIP_HOP_RAP
TRFCZDT128F92FC11D,ROCK_NEO_PSYCHEDELIA
TRFCZEN128F932455B,POP_INDIE
TRFCZFO128F92C31E7,ROCK_CONTEMPORARY
TRFCZIL128F92E78E9,COUNTRY_TRADITIONAL
TRFCZKJ128F92D2E1C,ROCK_HARD
TRFCZWG128F427CE59,DANCE
TRFDAJL128F4266C92,BLUES_CONTEMPORARY
TRFDAJV128F931B2F2,COUNTRY_TRADITIONAL
TRFDAWA128F1491623,POP_INDIE
TRFDBAW128F1488C24,METAL_ALTERNATIVE
TRFDBCY12903CF274D,ROCK_HARD
TRFDBIO12903D07215,POP_INDIE
TRFDBIQ12903CB2F9A,ROCK_CONTEMPORARY
TRFDBJG128F4253476,ROCK_HARD
TRFDBPC128F42A04A3,POP_INDIE
TRFDBWX128F931C02F,POP_INDIE
TRFDBXA128F424BE6E,METAL_DEATH
TRFDBZX128F42359BE,POP_INDIE
TRFDCAY128F92C96BE,COUNTRY_TRADITIONAL
TRFDCFI128F9334765,METAL_DEATH
TRFDCNI128F425C83B,JAZZ_CLASSIC
TRFDCPA12903CCDEB6,ROCK_HARD
TRFDCQO128E0788656,METAL_ALTERNATIVE
TRFDCYJ128E0793EAD,ROCK_NEO_PSYCHEDELIA
TRFDDGI128F14555D7,FOLK_INTERNATIONAL
TRFDDGW12903CFE16E,JAZZ_CLASSIC
TRFDDLG128F93027CA,POP_INDIE
TRFDDRB12903CE1041,ROCK_COLLEGE
TRFDDZX128F4261A1B,ROCK_CONTEMPORARY
TRFDEEC128F423C231,DANCE
TRFDEEV128F146F751,POP_INDIE
TRFDEMC128F92C2362,COUNTRY_TRADITIONAL
TRFDENP128F1483C68,PUNK
TRFDENW128F429F010,ROCK_CONTEMPORARY
TRFDEOF128F92E438B,ROCK_CONTEMPORARY
TRFDEOL12903CAF2AC,ROCK_HARD
TRFDEPD128F933D48C,POP_INDIE
TRFDEWF12903CBDF22,DANCE
TRFDFEH128F146C8A9,ROCK_HARD
TRFDFMF128F429DCD0,HIP_HOP_RAP
TRFDFML128F42B53E4,ROCK_CONTEMPORARY
TRFDFST128F4246908,ROCK_HARD
TRFDFZR12903CDDE30,COUNTRY_TRADITIONAL
TRFDGAR12903CD08D6,DANCE
TRFDGJB128F146BFC1,BLUES_CONTEMPORARY
TRFDGOS128F4276731,ROCK_CONTEMPORARY
TRFDGQJ128F9314C16,COUNTRY_TRADITIONAL
TRFDGSN128F42812F0,ROCK_HARD
TRFDGWA128F931B10C,DANCE
TRFDHHC128F934F000,POP_INDIE
TRFDHIH128F4257AC4,JAZZ_CLASSIC
TRFDHKL128F92E7D8C,ROCK_HARD
TRFDHQF128F14AB746,JAZZ_CLASSIC
TRFDHRT128F93384E4,COUNTRY_TRADITIONAL
TRFDHXG12903CDB600,ROCK_HARD
TRFDIHM128F93373A6,POP_INDIE
TRFDIPO128F425B470,COUNTRY_TRADITIONAL
TRFDISN128F146C121,BLUES_CONTEMPORARY
TRFDISV128F4296068,ROCK_CONTEMPORARY
TRFDIZH128F4230A2F,BLUES_CONTEMPORARY
TRFDJCI128F422D2AE,COUNTRY_TRADITIONAL
TRFDJDG128F9338072,COUNTRY_TRADITIONAL
TRFDJDQ128F92C3076,ROCK_CONTEMPORARY
TRFDJKR12903D022D1,POP_INDIE
TRFDJPQ128F92F207A,POP_CONTEMPORARY
TRFDJZG128F92EDA37,ROCK_HARD
TRFDKDT128E0789C20,POP_INDIE
TRFDKLM12903CB47B3,BLUES_CONTEMPORARY
TRFDKRG128F428A2BB,PUNK
TRFDLFD128F933B251,ROCK_CONTEMPORARY
TRFDLKC128F146AB45,COUNTRY_TRADITIONAL
TRFDLVN128F9327DE7,ROCK_COLLEGE
TRFDMDU12903CE7172,POP_INDIE
TRFDMMV128E0782161,ROCK_CONTEMPORARY
TRFDMMV12903CAAF02,ROCK_COLLEGE
TRFDMOO128F4248043,ROCK_CONTEMPORARY
TRFDMPA12903CE2A84,HIP_HOP_RAP
TRFDMPD128F42950D0,POP_INDIE
TRFDMRM12903CEDBC9,PUNK
TRFDMTK128EF357BE9,ROCK_HARD
TRFDNDU128F425218F,BLUES_CONTEMPORARY
TRFDNKA128F92EFEF9,COUNTRY_TRADITIONAL
TRFDNUQ128E07822B4,POP_INDIE
TRFDNVX128F92F3111,BLUES_CONTEMPORARY
TRFDNWC128E07851CC,ROCK_HARD
TRFDOPK128F148C618,ROCK_CONTEMPORARY
TRFDOSJ12903CF5622,ROCK_COLLEGE
TRFDOZW128F932D4C7,POP_INDIE
TRFDPDZ128F934ACC7,ROCK_HARD
TRFDPNH128F42800B6,POP_INDIE
TRFDPTC128F9301E5D,COUNTRY_TRADITIONAL
TRFDPTR128F42753B8,METAL_ALTERNATIVE
TRFDQAS128F428CDC6,ROCK_CONTEMPORARY
TRFDQEC128F4291639,BLUES_CONTEMPORARY
TRFDQGR128E0788659,METAL_ALTERNATIVE
TRFDQKM128F423707D,BLUES_CONTEMPORARY
TRFDQQB128F42618A6,POP_INDIE
TRFDQSF128F426A159,POP_INDIE
TRFDQTT128E0795689,BLUES_CONTEMPORARY
TRFDRJC128F429AE3A,POP_INDIE
TRFDRLC128F9310126,HIP_HOP_RAP
TRFDRLL128F931F887,ROCK_NEO_PSYCHEDELIA
TRFDRPI128F9336CEE,POP_INDIE
TRFDRRT128F42975F8,ROCK_COLLEGE
TRFDRSF128F92F49DA,ROCK_CONTEMPORARY
TRFDRUJ128F42494A5,ROCK_HARD
TRFDRVJ128F14628E2,HIP_HOP_RAP
TRFDSAU128F42333F7,ROCK_CONTEMPORARY
TRFDSAW128F4241A43,BLUES_CONTEMPORARY
TRFDSAZ12903D07D39,POP_INDIE
TRFDSJE128F425C807,ROCK_HARD
TRFDSMI128F92E7189,ROCK_CONTEMPORARY
TRFDSPK128F4250382,ROCK_HARD
TRFDSRR128F1464E5F,COUNTRY_TRADITIONAL
TRFDSTO128F423693C,PUNK
TRFDSWP128F4294569,ROCK_HARD
TRFDTJL128F92EC781,POP_INDIE
TRFDTKO128F9343520,COUNTRY_TRADITIONAL
TRFDTPX128F424EAB6,ROCK_HARD
TRFDTQO128F425672F,ROCK_HARD
TRFDTTX128F427B9F3,JAZZ_CLASSIC
TRFDUAC128F427636D,POP_INDIE
TRFDUFK12903CC54AB,BLUES_CONTEMPORARY
TRFDURT128F14AF42B,POP_INDIE
TRFDVAM128F1453AD9,POP_INDIE
TRFDVAX128F4284A13,BLUES_CONTEMPORARY
TRFDVHX128F422C0E0,HIP_HOP_RAP
TRFDVKX128F4292ADB,HIP_HOP_RAP
TRFDVOO128EF368AF3,ROCK_COLLEGE
TRFDVYO128F92FFD34,ROCK_CONTEMPORARY
TRFDWBQ128F92EC1C4,METAL_DEATH
TRFDWJI128F931F173,POP_INDIE
TRFDWJQ128F423DC47,COUNTRY_TRADITIONAL
TRFDWKB128F4228F8C,ROCK_HARD
TRFDWUT128F92D111E,DANCE
TRFDWVZ128F42889E8,ROCK_CONTEMPORARY
TRFDWWP128F426DDDF,POP_INDIE
TRFDXCC12903CF4703,POP_INDIE
TRFDXEQ128F42687D6,METAL_ALTERNATIVE
TRFDXIJ128F93215B7,HIP_HOP_RAP
TRFDXMT128F4234AE4,POP_INDIE
TRFDXNN128F42808E3,ROCK_CONTEMPORARY
TRFDXSA128F4251749,POP_INDIE
TRFDXUL128F423D020,METAL_DEATH
TRFDXVL12903CC426D,ROCK_CONTEMPORARY
TRFDXWA128F1464372,DANCE
TRFDXWE128F146C6FA,POP_INDIE
TRFDXXD12903CF9F44,DANCE
TRFDYAE128F92E9D4C,BLUES_CONTEMPORARY
TRFDYKQ128F9300089,POP_INDIE
TRFDYNL128F4267A2A,METAL_ALTERNATIVE
TRFDYUA128F9307C8F,COUNTRY_TRADITIONAL
TRFDYZG128F1484AAB,BLUES_CONTEMPORARY
TRFDZCB128F934D5B6,POP_INDIE
TRFDZVZ128F145A88A,BLUES_CONTEMPORARY
TRFEAGL128F9321BF8,HIP_HOP_RAP
TRFEAHL128E0785620,ROCK_CONTEMPORARY
TRFEAME128F9326992,DANCE
TRFEAMO128F93405AD,METAL_ALTERNATIVE
TRFEAPT128F14ADE47,ROCK_HARD
TRFEARM128F4228734,POP_INDIE
TRFEASG128F9301417,ROCK_HARD
TRFEAVK128F9348EC5,BLUES_CONTEMPORARY
TRFEAXB128F9343FA6,ROCK_HARD
TRFEAZQ128F9333F7B,ROCK_CONTEMPORARY
TRFEBFP128F42517F2,BLUES_CONTEMPORARY
TRFEBJD128F9300F8D,ROCK_HARD
TRFEBKZ128F425A0C3,COUNTRY_TRADITIONAL
TRFEBSC128F4293CEA,ROCK_HARD
TRFEBVR128E0785746,POP_INDIE
TRFECQD128F425C6F6,POP_INDIE
TRFECRJ12903CC6E66,COUNTRY_TRADITIONAL
TRFECYU128F935144C,POP_INDIE
TRFEDOI128F4286725,ROCK_HARD
TRFEDQC128F42A6880,METAL_ALTERNATIVE
TRFEDUQ12903CC5DF7,HIP_HOP_RAP
TRFEELI128F92D1650,JAZZ_CLASSIC
TRFEEOP128F92F2915,HIP_HOP_RAP
TRFEEPZ128E07831FA,HIP_HOP_RAP
TRFEFEP128F9351E15,COUNTRY_TRADITIONAL
TRFEFQN128F9336E6D,POP_CONTEMPORARY
TRFEFZG128F425A307,ROCK_CONTEMPORARY
TRFEGQB128F4227B8F,HIP_HOP_RAP
TRFEGTX12903C98F43,JAZZ_CLASSIC
TRFEGUC128F425A2FB,COUNTRY_TRADITIONAL
TRFEHBM128F42ADE48,ROCK_HARD
TRFEHKB128F1495223,ROCK_CONTEMPORARY
TRFEHMI128F426B16B,POP_INDIE
TRFEHOK128F92FA761,ROCK_CONTEMPORARY
TRFEHUB128F4237513,BLUES_CONTEMPORARY
TRFEHWY12903CCB1B4,BLUES_CONTEMPORARY
TRFEIAW128F92D53EB,ROCK_CONTEMPORARY
TRFEIEY128F92E5272,COUNTRY_TRADITIONAL
TRFEIMH128F934B36E,ROCK_HARD
TRFEINW128F92FC740,COUNTRY_TRADITIONAL
TRFEIQJ128F92D528C,ROCK_CONTEMPORARY
TRFEJEC128E0783F2B,DANCE
TRFEJHT12903CCCE51,POP_INDIE
TRFEJKX128F4246051,BLUES_CONTEMPORARY
TRFEJRY12903CE7A61,METAL_ALTERNATIVE
TRFEKDO128F9326644,POP_INDIE
TRFEKJM128F4272007,POP_INDIE
TRFEKLT12903CEB2FF,DANCE
TRFEKNV128E07818C0,HIP_HOP_RAP
TRFEKPZ128F1458380,BLUES_CONTEMPORARY
TRFELCK128F14B09FD,COUNTRY_TRADITIONAL
TRFELIQ128F4293059,COUNTRY_TRADITIONAL
TRFELMO128F92F0D1B,POP_LATIN
TRFELPL128F92F36CA,ROCK_HARD
TRFELQC128F4261F3D,ROCK_HARD
TRFELYV128F930A531,METAL_ALTERNATIVE
TRFELZI128F934C2AB,ROCK_HARD
TRFEMFQ128F4260B77,JAZZ_CLASSIC
TRFEMHN128F4295149,ROCK_CONTEMPORARY
TRFEMPB128F42A32DD,ROCK_HARD
TRFEMQT128F9329E02,ROCK_COLLEGE
TRFENJM128F92D1A81,JAZZ_CLASSIC
TRFENTF128F1480A5E,POP_INDIE
TRFENWL128F9348431,POP_INDIE
TRFENXW128F4239EEE,POP_INDIE
TRFENYB128F14683AD,POP_INDIE
TRFEOCO128F429BD88,BLUES_CONTEMPORARY
TRFEOJG128F42658B0,COUNTRY_TRADITIONAL
TRFEOLR12903CF8C86,JAZZ_CLASSIC
TRFEOVS128F425226B,BLUES_CONTEMPORARY
TRFEOVX128F93068BD,POP_INDIE
TRFEOXO128F428B519,DANCE
TRFEOXQ128F92E9B52,COUNTRY_TRADITIONAL
TRFEOYG128F428B7B5,POP_INDIE
TRFEPDT128F92E1C05,POP_INDIE
TRFEPGY12903CC0022,POP_INDIE
TRFEPHN128F934462F,ROCK_CONTEMPORARY
TRFEPHS128F930BFF0,POP_INDIE
TRFEPRW128F92FEAE4,JAZZ_CLASSIC
TRFEPSI128F933224E,ROCK_CONTEMPORARY
TRFEPZE12903CE63BF,ROCK_HARD
TRFERJB128EF359FFC,ROCK_CONTEMPORARY
TRFERTF128F9326C2F,DANCE
TRFERXI128F9327C3B,ROCK_HARD
TRFESGB128F42430A7,METAL_ALTERNATIVE
TRFESGP128F425F5B4,ROCK_CONTEMPORARY
TRFESTX12903CE2EB4,POP_INDIE
TRFESWZ128F14ADC87,ROCK_HARD
